name,year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,fuel_cng,fuel_diesel,fuel_lpg,fuel_petrol,seller_type_dealer,seller_type_individual,seller_type_trustmark_dealer,owner_first_owner,owner_fourth_&_above_owner,owner_second_owner,owner_test_drive_car,owner_third_owner
hyundai_i20_active_1.4,2015,500000,126000,1,21.19,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiv,2014,700000,141000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
ford_figo_aspire_1.5_ti-vct_titanium,2017,570000,44077,0,17.01,1499,110.5,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_kuv_100_mfalcon_g80_k8,2016,450000,15000,1,18.15,1198,82.0,6.0,0,0,0,1,0,1,0,0,0,1,0,0
mercedes-benz_new_c-class_c_200_kompressor_elegance_at,2007,400000,42000,0,11.74,1796,186.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
tata_indigo_glx,2011,150000,150000,1,12.8,1396,85.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_i_vtec_v,2016,625000,55000,1,17.8,1497,117.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_scorpio_1.99_s6_plus,2015,800000,70000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_i_dtec_vx,2015,670000,60000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_sumo_gx_7_str_bsii,2006,130000,74000,1,13.7,1948,68.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_diesel_exi,2010,200000,120000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_tiago_1.2_revotron_xz,2019,459999,10000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indigo_tdi,2010,409999,100000,1,19.61,1405,70.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
renault_lodgy_85ps_rxe_7_seater,2015,415000,120000,1,21.04,1461,83.8,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_sx4_zxi_mt_bsiv_leather,2010,285000,155000,1,15.5,1586,103.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_dzire_vdi,2019,700000,30000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_corolla_altis_1.8_g_cvt,2013,625000,39000,0,14.28,1798,138.03,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_xuv500_w8_4wd,2013,800000,150000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_sportz,2017,450000,35000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_s10_7_seater,2015,950000,75262,1,15.4,2179,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indigo_cs_evx,2013,227999,60000,1,25.0,1396,69.01,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_tuv_300_t8,2016,750000,71000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_bolero_slx,2011,409999,50000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_k10_vxi_ags_optional,2017,350000,15500,0,23.95,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mercedes-benz_e-class_e_250_elegance,2011,1190000,80000,0,10.93,2497,204.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vxi_deca,2016,500000,22947,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w6_2wd,2015,1050000,28000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_amt_zxi_plus,2019,750000,6500,0,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_crdi_sportz,2017,450000,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_wagon_r_vxi,2006,250000,70000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_2015-2017_magna_1.2,2017,600000,30000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xylo_e4_8s,2010,265000,135000,1,14.0,2498,112.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_santa_fe_4x4_at,2011,1200000,62000,0,11.72,2199,194.3,7.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_scorpio_s2_9_seater,2015,720000,90000,1,15.4,2523,75.0,9.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_nexon_1.2_revotron_xza_plus,2020,950000,5000,0,17.0,1198,108.5,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_optra_magnum_2.0_ls_bsiii,2011,290000,88000,1,16.52,1991,123.7,5.0,0,1,0,0,0,1,0,0,0,0,0,1
mahindra_thar_di_4x4,2014,425000,63000,1,18.06,2523,63.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_verna_transform_crdi_vgt_sx_abs,2010,260000,110000,1,16.2,1493,110.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_sumo_gx,2008,270000,110000,1,14.4,2179,120.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_celerio_vxi,2015,330000,84000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_city_1.5_s_mt,2010,360000,98000,1,17.0,1497,118.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_swift_dzire_vdi,2015,470000,110000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_800_std_bsii,2004,75000,46000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_swift_dzire_zdi,2012,375000,70000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
bmw_5_series_525d,2010,1000000,60000,0,16.73,1995,218.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_verna_crdi,2007,185000,120000,1,16.8,1493,110.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
maruti_eeco_5_seater_ac_bsiv,2019,409999,10000,1,15.37,1196,73.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiv,2016,535000,70000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_2015-2017_asta_option_1.4_crdi,2016,875000,40000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_vxi_bs_iv,2018,430000,16589,1,20.51,998,67.04,5.0,0,0,0,1,0,0,1,1,0,0,0,0
volkswagen_passat_2.0_tdi_at_highline,2012,900000,108000,0,17.42,1968,175.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
renault_kwid_rxt,2017,270000,50000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_brio_v_mt,2012,376000,26000,1,19.4,1198,86.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_sumo_mkii_gx_bs_iv,2011,250000,90000,1,13.55,2179,118.35,7.0,0,1,0,0,0,1,0,0,0,1,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_swift_amt_vvt_vxi,2019,650000,5621,0,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,0,0,0
mahindra_xuv500_w8_4wd,2014,800000,136000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indica_v2_dls,2009,80000,110000,1,17.2,1396,53.5,5.0,0,1,0,0,0,1,0,0,0,1,0,0
chevrolet_sail_hatchback_lt_abs,2013,200000,80000,1,22.1,1248,76.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_sx4_green_vxi_(cng),2010,250000,90000,1,21.4,1586,103.3,5.0,1,0,0,0,0,1,0,0,0,1,0,0
mahindra_scorpio_1.99_s4,2016,741000,70000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2013,750000,79328,1,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,0,1,0,0
mahindra_renault_logan_1.5_dlx_diesel,2007,175000,99000,1,19.2,1461,65.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_1.2_kappa_sportz_option,2018,528000,5000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_1.4_crdi_sportz,2011,350000,50000,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_verna_1.6_sx_crdi_(o),2014,600000,125000,1,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,1,0,0,0,0
skoda_rapid_1.5_tdi_elegance_black_package,2015,700000,35000,1,21.14,1498,103.52,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_baleno_alpha_1.3,2018,740000,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
toyota_corolla_altis_diesel_d4dg,2010,425000,83585,1,21.43,1364,87.2,5.0,0,1,0,0,1,0,0,1,0,0,0,0
tata_zest_revotron_1.2_xt,2017,415000,15000,1,17.57,1193,88.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_getz_1.1_gvs,2008,155000,60000,1,15.0,1086,66.6,5.0,0,0,0,1,0,1,0,0,0,0,0,1
mahindra_renault_logan_1.5_dle_diesel,2009,125000,120000,1,19.2,1461,65.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
hyundai_i10_magna,2008,200000,40000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_vls_at_2.2_mhawk,2011,450000,95000,0,11.79,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_verito_1.5_d6_bsiv,2012,350000,25000,1,21.03,1461,65.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_baleno_alpha_1.2,2016,650000,35000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_verna_1.4_crdi,2015,525000,248000,1,24.8,1396,88.7,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_800_lxi,2013,185000,85000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_elantra_s,2016,805000,49900,1,16.3,1797,147.5,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_scorpio_lx,2011,550000,80000,1,12.05,2179,120.0,9.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_city_zxi_at,2005,110000,100000,0,12.0,1493,100.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_i20_asta_1.4_crdi,2015,715000,50000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiii,2010,360000,120000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indigo_cs_ls_(tdi)_bs-iii,2016,440000,20000,1,19.09,1405,69.01,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_sx4_celebration_diesel,2011,242000,120000,1,21.5,1248,88.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_1.5_s_i_dtec,2017,670000,50000,1,27.3,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_800_vxi,2018,285000,22000,1,24.7,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_jazz_vx,2016,550000,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,1,0,0,0,0
honda_city_corporate_edition,2013,465000,80000,1,16.8,1497,116.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_grand_i10_asta,2015,484999,55380,1,18.9,1197,82.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
chevrolet_captiva_lt,2008,300000,100000,1,11.5,1991,147.9,7.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_brio_s_mt,2014,290000,60000,1,19.4,1198,86.8,5.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_xuv500_w8_2wd,2014,1000000,120000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
toyota_glanza_v_cvt,2019,894999,9654,0,19.56,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_verna_sx,2012,355000,60000,1,17.7,1497,113.42,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_alto_lxi,2010,160000,48000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_k10_2010-2014_vxi,2010,160000,100000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,0,0,0,1
chevrolet_tavera_neo_3_9_str_bsiii,2014,575000,70000,1,13.58,2499,72.4,9.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_ldi_bsiv,2010,320000,130000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_ignis_1.2_delta_bsiv,2018,480000,20375,1,20.89,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_swift_dzire_vdi,2015,600000,50000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indica_v2_els,2014,160000,90000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_1.2_magna,2012,320000,51856,1,18.5,1197,80.0,5.0,0,0,0,1,1,0,0,0,0,0,0,1
mahindra_xuv500_w10_2wd,2017,1250000,60000,1,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_1.2_magna,2011,220000,70000,1,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_eon_d_lite_plus_option,2016,220000,100000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
bmw_3_series_320d_corporate_edition,2012,900000,155000,0,16.07,1995,181.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ciaz_vdi_plus_shvs,2016,640000,40000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_cruze_lt,2011,300000,40000,1,18.3,1991,147.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_vitara_brezza_zdi_plus,2017,869999,40000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
skoda_rapid_1.6_mpi_at_elegance,2013,395000,35000,0,14.3,1598,103.5,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_nano_twist_xt,2014,95000,50000,1,25.4,624,37.5,4.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_ignis_1.2_amt_zeta_bsiv,2019,570000,19000,0,20.89,1197,81.8,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_lxi_bsiii,2006,160000,90000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_ertiga_zdi,2013,509999,148000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_kwid_1.0_rxt_bsiv,2019,220000,90000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_xcent_1.1_crdi_s,2016,509999,120000,1,24.4,1120,71.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_beat_diesel_lt,2012,220000,70000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_celerio_vxi,2016,411000,25000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2013,750000,79328,1,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,0,1,0,0
chevrolet_enjoy_tcdi_lt_7_seater,2013,355000,136000,1,18.2,1248,73.8,7.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_polo_2015-2019_1.2_mpi_highline_plus,2018,600000,15000,1,16.2,1199,74.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
ford_figo_diesel_exi,2012,250000,156040,1,20.0,1399,68.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_scorpio_1.99_s10,2016,1100000,100000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_diesel_lxi,2011,215000,120000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_2017-2020_exi,2007,170000,110000,1,17.7,1497,78.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
tata_indigo_tdi,2012,135000,146000,1,19.61,1405,70.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_era_plus,2015,250999,43000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,0,1,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2013,750000,79328,1,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,0,1,0,0
volkswagen_ameo_1.5_tdi_comfortline,2018,600000,40000,1,21.66,1498,108.62,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_1.2_v_i_vtec,2016,625000,54000,1,18.7,1199,88.7,5.0,0,0,0,1,1,0,0,1,0,0,0,0
chevrolet_beat_diesel,2013,200000,60000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_xylo_d4_bsiv,2012,350000,120000,1,14.0,2498,112.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0
hyundai_i20_1.4_crdi_sportz,2011,470000,89000,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_vx,2016,550000,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_baleno_delta_1.2,2016,550000,45000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_etios_gd,2013,409999,90000,1,23.59,1364,67.04,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_eeco_cng_5_seater_ac_bsiv,2012,220000,270000,1,21.94,1196,61.7,5.0,1,0,0,0,0,1,0,1,0,0,0,0
hyundai_elite_i20_asta_option_cvt_bsiv,2018,890000,29000,0,17.4,1197,81.86,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_eon_d_lite_plus,2014,215000,40000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_etios_liva_vd,2015,387000,170000,1,23.59,1364,67.04,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_santro_asta_bsiv,2018,540000,7000,1,20.3,1086,68.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_swift_dzire_ldi,2018,550000,120000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_tuv_300_t8,2017,700000,40000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_beat_lt,2012,180000,60000,1,18.6,1199,79.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w7,2020,830000,120000,1,15.1,2179,152.87,7.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_beat_diesel,2013,125000,139000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_wagon_r_vxi,2010,200000,35000,1,18.9,998,67.1,5.0,0,0,0,1,1,0,0,1,0,0,0,0
honda_amaze_v_cvt_petrol_bsiv,2019,779000,7032,0,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,0,0,0
chevrolet_spark_1.0_lt_option_pack_w/_airbag,2009,200000,30000,1,16.5,995,63.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2003,135000,40000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
skoda_rapid_1.6_mpi_ambition,2013,375000,100000,1,15.0,1598,105.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_ritz_vdi,2014,425000,80000,1,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_amaze_s_option_i-dtec,2018,560000,50000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
ford_freestyle_titanium_petrol_bsiv,2019,720000,10000,1,19.0,1194,94.68,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_sail_1.2_ls_abs,2015,350000,50000,1,18.2,1199,82.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_grand_i10_magna,2016,400000,80000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_crdi_e_plus,2017,450000,40000,1,25.4,1186,73.97,5.0,0,1,0,0,0,1,0,0,0,1,0,0
renault_duster_110ps_diesel_rxl,2014,500000,68000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,0,0,1,0,0
chevrolet_spark_1.0_ps,2011,95000,44000,1,16.0,995,63.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_green_lxi_(cng),2012,150000,82300,1,26.83,796,38.4,5.0,1,0,0,0,0,1,0,0,0,1,0,0
hyundai_elite_i20_asta_option_cvt_bsiv,2018,800000,25000,0,17.4,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2013,525000,116000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_eon_magna_plus,2013,200000,40000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_sportz_option_1.4_crdi,2016,595000,60000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ertiga_vdi,2012,550000,110000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indigo_ecs_glx,2010,290000,65000,1,15.64,1193,64.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_800_cng_lxi,2013,178000,70000,1,30.46,796,47.3,5.0,1,0,0,0,0,1,0,0,0,1,0,0
tata_tigor_1.2_revotron_xz_option,2017,550000,30000,1,20.3,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
chevrolet_cruze_ltz,2010,300000,60000,1,18.3,1991,147.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_diesel_titanium,2012,225000,87237,1,20.0,1399,68.05,5.0,0,1,0,0,1,0,0,0,0,1,0,0
renault_kwid_rxt,2015,290000,15200,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
datsun_go_t_bsiv,2014,225000,33000,1,20.63,1198,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vxi,2013,450000,35000,1,18.6,1197,85.8,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_city_i_vtec_v,2017,894999,35000,1,17.8,1497,117.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_asta_1.2,2015,600000,100000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_amaze_vx_i-dtec,2013,484999,50000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_kappa_at_s_option,2015,400000,100000,0,16.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_crdi_sportz,2017,450000,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_scorpio_2.6_turbo_9_str,2006,250000,185000,1,12.7,2609,116.6,9.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_captiva_2.2_ltz_awd,2012,700000,50000,0,12.12,2231,184.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_xcent_1.1_crdi_s,2015,400000,60000,1,24.4,1120,71.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_scorpio_vlx_2wd_airbag_at_bsiv,2012,575000,120000,1,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
toyota_innova_2.5_g_(diesel)_8_seater_bs_iv,2006,450000,192000,1,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0
tata_indica_vista_tdi_ls,2015,285000,70000,1,19.1,1405,70.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_sail_1.2_ls_abs,2016,550000,15000,1,18.2,1199,82.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
datsun_go_t_bsiv,2017,329000,80000,1,20.63,1198,67.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_wagon_r_vxi_bs_iv,2015,350000,46357,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_quanto_c6,2012,250000,70000,1,17.21,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_cruze_ltz_at,2016,750000,67600,0,14.81,1998,163.7,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_innova_2.5_g_(diesel)_7_seater_bs_iv,2008,370000,120000,1,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_magna,2009,229999,60000,1,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
tata_indica_v2_els,2017,290000,40000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_fiesta_exi_1.4_tdci_ltd,2011,275000,120000,1,17.8,1399,68.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_vitara_brezza_vdi_option,2017,800000,51146,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_creta_1.4_crdi_s,2016,900000,130000,1,21.38,1396,88.7,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv500_w8_2wd,2014,680000,120000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2017,625000,43000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv500_w6_2wd,2014,825000,165000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_wagon_r_lxi_minor,2009,135000,50000,1,18.9,1061,67.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
ford_ecosport_1.5_tdci_platinum_edition_bsiv,2017,850000,60000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_xcent_1.1_crdi_sx,2016,550000,35000,1,24.4,1120,71.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_new_safari_3l_dicor_lx_4x2,2012,450000,68240,1,13.93,2956,138.1,7.0,0,1,0,0,1,0,0,1,0,0,0,0
